individual,time,state,firms,year,n,id,group,treat_date,treat,te,e,y2,y
593,2005,24,3.5740897356701398,2005,26,593,3,1998,1,6.043425820155812,0.296674397722265,35.91418995354822,78.2181706946389
593,2006,24,3.5740897356701398,2006,27,593,3,1998,1,6.016084072592021,-0.22510559616345843,36.3650682120987,84.49374079283487
593,2007,24,3.5740897356701398,2007,28,593,3,1998,1,5.9672401948803415,-0.42601947510933225,37.11531045544115,90.82047220936423
593,2008,24,3.5740897356701398,2008,29,593,3,1998,1,6.053118802901528,-0.007274035445777018,38.6199345031259,99.15112253214117
593,2009,24,3.5740897356701398,2009,30,593,3,1998,1,5.9235037210801815,0.33141497923863267,39.82900843598895,104.98754936787095
594,1980,24,3.959268061442929,1980,1,594,3,1998,0,6.0307724700467435,0.0652316859971986,5.024499747440127,5.024499747440127
594,1981,24,3.959268061442929,1981,2,594,3,1998,0,5.928430136415437,0.030666218974071926,5.989934280417001,5.989934280417001
594,1982,24,3.959268061442929,1982,3,594,3,1998,0,5.9862075531586,0.17909849367398437,7.138366555116913,7.138366555116913
594,1983,24,3.959268061442929,1983,4,594,3,1998,0,5.955363599696046,0.36578995018296,8.325058011625888,8.325058011625888
594,1984,24,3.959268061442929,1984,5,594,3,1998,0,6.021161874360469,0.1740525542143468,9.133320615657276,9.133320615657276
594,1985,24,3.959268061442929,1985,6,594,3,1998,0,6.020832917993403,-0.49197219375620593,9.467295867686722,9.467295867686722
594,1986,24,3.959268061442929,1986,7,594,3,1998,0,6.001648289495213,0.42886965391782295,11.388137715360752,11.388137715360752
594,1987,24,3.959268061442929,1987,8,594,3,1998,0,5.98599073127209,-0.20776053461604424,11.751507526826884,11.751507526826884
594,1988,24,3.959268061442929,1988,9,594,3,1998,0,6.0172665964372705,-0.05268463522280611,12.906583426220122,12.906583426220122
594,1989,24,3.959268061442929,1989,10,594,3,1998,0,6.03890572263614,0.5286435539265345,14.487911615369462,14.487911615369462
594,1990,24,3.959268061442929,1990,11,594,3,1998,0,6.035503452726289,0.5374302492556706,15.4966983106986,15.4966983106986
594,1991,24,3.959268061442929,1991,12,594,3,1998,0,5.946482119905787,0.06537619927805008,16.02464426072098,16.02464426072098
594,1992,24,3.959268061442929,1992,13,594,3,1998,0,6.028063358242604,0.5728970642263894,17.53216512566932,17.53216512566932
594,1993,24,3.959268061442929,1993,14,594,3,1998,0,5.984525616829504,0.0217041922030161,17.980972253645948,17.980972253645948
594,1994,24,3.959268061442929,1994,15,594,3,1998,0,6.013298631404547,0.2565691193900084,19.21583718083294,19.21583718083294
594,1995,24,3.959268061442929,1995,16,594,3,1998,0,5.962799121895684,0.10791068251272748,20.067178743955658,20.067178743955658
594,1996,24,3.959268061442929,1996,17,594,3,1998,0,5.96362358422155,0.1271236197685409,21.08639168121147,21.08639168121147
594,1997,24,3.959268061442929,1997,18,594,3,1998,0,5.99985845556595,-0.37430324896554407,21.584964812477388,21.584964812477388
594,1998,24,3.959268061442929,1998,19,594,3,1998,1,5.9595368912058975,-0.19723059996049555,28.721574352688332,28.721574352688332
594,1999,24,3.959268061442929,1999,20,594,3,1998,1,6.010351677006145,-0.5285934099884222,29.441026328460655,35.4513780054668
594,2000,24,3.959268061442929,2000,21,594,3,1998,1,6.039195900027417,0.7044183521488392,31.702882313619188,43.78127411367402
594,2001,24,3.959268061442929,2001,22,594,3,1998,1,6.031839372982523,0.09333228580149001,32.08443972022694,50.17995783917451
594,2002,24,3.959268061442929,2002,23,594,3,1998,1,5.977988526525022,0.04245101605714664,32.9797076040251,56.891661710125184
594,2003,24,3.959268061442929,2003,24,594,3,1998,1,5.970979923163401,-0.14084465290592194,33.78940333170041,63.64430294751741
594,2004,24,3.959268061442929,2004,25,594,3,1998,1,6.020059689151931,0.15102353352736456,35.13035128412223,71.25070941903381
594,2005,24,3.959268061442929,2005,26,594,3,1998,1,5.992675168258185,-0.3600083224546212,35.5919349072465,77.5406610850538
594,2006,24,3.959268061442929,2006,27,594,3,1998,1,6.002553913261375,-0.19205418876347335,36.769767785940836,84.79019909203183
594,2007,24,3.959268061442929,2007,28,594,3,1998,1,5.963302886423113,0.2428352657930367,38.165406213659075,91.8351321914671
594,2008,24,3.959268061442929,2008,29,594,3,1998,1,6.00581432668309,-0.22789689098128388,38.737185497144736,98.79532876397563
594,2009,24,3.959268061442929,2009,30,594,3,1998,1,6.023721428326721,-0.3433370885512998,39.63965240121835,105.90058811281229
595,1980,24,4.0328762698384395,1980,1,595,3,1998,0,5.909474371929023,0.08628610298083904,5.119162372819279,5.119162372819279
595,1981,24,4.0328762698384395,1981,2,595,3,1998,0,5.988861599093768,0.2346749862649673,6.267551256103407,6.267551256103407
595,1982,24,4.0328762698384395,1982,3,595,3,1998,0,6.003182529258556,-0.4153112356782628,6.617565034160177,6.617565034160177
595,1983,24,4.0328762698384395,1983,4,595,3,1998,0,6.042999502772516,0.000645583994884353,8.033521853833324,8.033521853833324
595,1984,24,4.0328762698384395,1984,5,595,3,1998,0,6.051173424657415,-0.4307451590558274,8.602131110782612,8.602131110782612
595,1985,24,4.0328762698384395,1985,6,595,3,1998,0,6.000512455454172,0.3730375845583265,10.405913854396767,10.405913854396767
595,1986,24,4.0328762698384395,1986,7,595,3,1998,0,5.999659239851129,0.1160113779847307,11.14888764782317,11.14888764782317
595,1987,24,4.0328762698384395,1987,8,595,3,1998,0,5.9879455544050755,0.21099033073665027,12.243866600575089,12.243866600575089
595,1988,24,4.0328762698384395,1988,9,595,3,1998,0,5.982537671026071,-0.13372439109567294,12.899151878742767,12.899151878742767
595,1989,24,4.0328762698384395,1989,10,595,3,1998,0,5.923970063827852,-0.15108916547983892,13.881787104358601,13.881787104358601
595,1990,24,4.0328762698384395,1990,11,595,3,1998,0,5.982349156275803,0.07295005540547422,15.105826325243914,15.105826325243914
595,1991,24,4.0328762698384395,1991,12,595,3,1998,0,6.032811580423998,0.2190998832759472,16.251976153114388,16.251976153114388
595,1992,24,4.0328762698384395,1992,13,595,3,1998,0,5.995685149309672,0.22445396452375488,17.257330234362193,17.257330234362193
595,1993,24,4.0328762698384395,1993,14,595,3,1998,0,6.01042163150258,-0.18627230097496697,17.846603968863473,17.846603968863473
595,1994,24,4.0328762698384395,1994,15,595,3,1998,0,6.01609441442006,-0.28053843026548675,18.752337839572952,18.752337839572952
595,1995,24,4.0328762698384395,1995,16,595,3,1998,0,5.992703182875313,0.06691166289265335,20.099787932731093,20.099787932731093
595,1996,24,4.0328762698384395,1996,17,595,3,1998,0,6.029599441997834,0.2454503932292868,21.278326663067727,21.278326663067727
595,1997,24,4.0328762698384395,1997,18,595,3,1998,0,6.021893150273201,0.13163305542651021,22.164509325264948,22.164509325264948
595,1998,24,4.0328762698384395,1998,19,595,3,1998,1,6.011590243189147,0.026941008930189997,29.071407521957777,29.071407521957777
595,1999,24,4.0328762698384395,1999,20,595,3,1998,1,6.039721017363946,-0.22341582119574313,29.84918146600664,35.888902483370586
595,2000,24,4.0328762698384395,2000,21,595,3,1998,1,6.055927456642363,0.14215138431321203,31.230955110794014,43.34281002407874
595,2001,24,4.0328762698384395,2001,22,595,3,1998,1,6.029166134635457,0.274731056767743,32.33677346124164,50.42427186514801
595,2002,24,4.0328762698384395,2002,23,595,3,1998,1,6.000672569980722,0.21959482890726162,33.25314366872642,57.25583394864931
595,2003,24,4.0328762698384395,2003,24,595,3,1998,1,6.017306163432724,0.23784151608537135,34.288023949356536,64.37455476652015
595,2004,24,4.0328762698384395,2004,25,595,3,1998,1,5.9769953497455734,-0.1532425265674558,34.85662909301656,70.71860119149
595,2005,24,4.0328762698384395,2005,26,595,3,1998,1,5.9730699067601485,0.5446374203175174,36.5505835969161,78.36207294423714
595,2006,24,4.0328762698384395,2006,27,595,3,1998,1,6.065172500095533,0.1368849304463647,37.23493370038034,85.75631370114462
595,2007,24,4.0328762698384395,2007,28,595,3,1998,1,5.959846143823084,0.1371998419659929,38.12992225562752,91.76853755003528
595,2008,24,4.0328762698384395,2008,29,595,3,1998,1,6.018458109105248,0.2714344511049531,39.32276883004864,99.50734992110112
595,2009,24,4.0328762698384395,2009,30,595,3,1998,1,5.992499471315128,0.06729869999812649,40.09267444115169,106.0101686256181
596,1980,24,4.193995132081899,1980,1,596,3,1998,0,6.018645397355119,0.34315506255406253,5.537150194635962,5.537150194635962
596,1981,24,4.193995132081899,1981,2,596,3,1998,0,6.007305542692589,0.4356785288813756,6.629673660963275,6.629673660963275
596,1982,24,4.193995132081899,1982,3,596,3,1998,0,5.982145320361454,-0.1465802977415119,7.047414834340388,7.047414834340388
596,1983,24,4.193995132081899,1983,4,596,3,1998,0,6.028859764239397,0.23642629590992917,8.430421427991828,8.430421427991828
596,1984,24,4.193995132081899,1984,5,596,3,1998,0,6.016276719192328,-0.07925901112944526,9.114736120952454,9.114736120952454
596,1985,24,4.193995132081899,1985,6,596,3,1998,0,6.005420650120076,-0.0944649753038655,10.099530156778034,10.099530156778034
596,1986,24,4.193995132081899,1986,7,596,3,1998,0,5.899010447774081,0.23174527292831698,11.425740405010215,11.425740405010215
596,1987,24,4.193995132081899,1987,8,596,3,1998,0,6.035015095919974,-0.06556420413746977,12.128430927944429,12.128430927944429
596,1988,24,4.193995132081899,1988,9,596,3,1998,0,5.988529579026199,0.031387900208977665,13.225383032290877,13.225383032290877
596,1989,24,4.193995132081899,1989,10,596,3,1998,0,5.999002716162529,-0.036978144440982096,14.157016987640917,14.157016987640917
596,1990,24,4.193995132081899,1990,11,596,3,1998,0,6.028603009594787,0.21667484580531693,15.410669977887215,15.410669977887215
596,1991,24,4.193995132081899,1991,12,596,3,1998,0,6.064079238460638,0.553746863696335,16.747741995778235,16.747741995778235
596,1992,24,4.193995132081899,1992,13,596,3,1998,0,5.976228939719761,-0.6352762084677317,16.558718923614165,16.558718923614165
596,1993,24,4.193995132081899,1993,14,596,3,1998,0,5.997656977784136,0.7174659454807715,18.91146107756267,18.91146107756267
596,1994,24,4.193995132081899,1994,15,596,3,1998,0,5.897638050051948,0.23248279120415266,19.42647792328605,19.42647792328605
596,1995,24,4.193995132081899,1995,16,596,3,1998,0,6.005356230591045,0.0853661179152626,20.279361249997162,20.279361249997162
596,1996,24,4.193995132081899,1996,17,596,3,1998,0,5.994562825937274,-0.1247468510192904,21.06924828106261,21.06924828106261
596,1997,24,4.193995132081899,1997,18,596,3,1998,0,6.022854940814413,-0.2241881763118078,21.96980695577009,21.96980695577009
596,1998,24,4.193995132081899,1998,19,596,3,1998,1,6.018602951689001,-0.2608575318903227,28.951740551880576,28.951740551880576
596,1999,24,4.193995132081899,1999,20,596,3,1998,1,6.069206055217011,0.3740973472288684,30.63729853452778,36.70650458974479
596,2000,24,4.193995132081899,2000,21,596,3,1998,1,5.967078696993307,-0.0253006096836403,31.135773219391567,43.069930613378176
596,2001,24,4.193995132081899,2001,22,596,3,1998,1,6.0378664810641185,-0.2571058881336427,31.974755725012372,50.08835516820473
596,2002,24,4.193995132081899,2002,23,596,3,1998,1,6.016256650163158,0.4267810226838836,33.63703280492894,57.70205940558157
596,2003,24,4.193995132081899,2003,24,596,3,1998,1,6.041808534060163,0.1694149385986646,34.405218604740725,64.61426127504154
596,2004,24,4.193995132081899,2004,25,596,3,1998,1,6.047110341774765,-0.19515357070428502,35.04595190315238,71.32861395380097
596,2005,24,4.193995132081899,2005,26,596,3,1998,1,6.031503194884885,-0.0439961818568975,36.18150214510989,78.40202450930408
596,2006,24,4.193995132081899,2006,27,596,3,1998,1,5.991269673941893,-0.011590597560710353,37.17367420846308,85.10383159999823
596,2007,24,4.193995132081899,2007,28,596,3,1998,1,6.005260988417751,0.2337172194927091,38.432973339992365,92.48032223575213
596,2008,24,4.193995132081899,2008,29,596,3,1998,1,6.022423555114764,-0.10213639313893443,39.11428229405773,99.33851784520537
596,2009,24,4.193995132081899,2009,30,596,3,1998,1,5.926500857075076,-0.040370271462449724,40.08012571769453,105.27163514552035
597,1980,24,4.3784573962019655,1980,1,597,3,1998,0,6.031658859619958,-0.13927605324408274,5.239181342957883,5.239181342957883
597,1981,24,4.3784573962019655,1981,2,597,3,1998,0,6.032522359925358,0.46982620378866896,6.848283599990634,6.848283599990634
597,1982,24,4.3784573962019655,1982,3,597,3,1998,0,6.0026143654868145,-0.21075957740440143,7.167697818797564,7.167697818797564
597,1983,24,4.3784573962019655,1983,4,597,3,1998,0,5.902104892365976,-0.20730100688315398,8.171156389318812,8.171156389318812
597,1984,24,4.3784573962019655,1984,5,597,3,1998,0,5.953399593400524,-0.042403818257468764,9.336053577944497,9.336053577944497
597,1985,24,4.3784573962019655,1985,6,597,3,1998,0,5.999068980113921,0.044185319724249474,10.422642715926216,10.422642715926216
597,1986,24,4.3784573962019655,1986,7,597,3,1998,0,6.0264687778885095,0.1516642975535204,11.530121693755486,11.530121693755486
597,1987,24,4.3784573962019655,1987,8,597,3,1998,0,5.951768683499213,-0.2212028400971983,12.157254556104768,12.157254556104768
597,1988,24,4.3784573962019655,1988,9,597,3,1998,0,6.011321027886818,0.20666619635972128,13.585123592561688,13.585123592561688
597,1989,24,4.3784573962019655,1989,10,597,3,1998,0,6.005563079619085,0.12883688915695315,14.50729428535892,14.50729428535892
597,1990,24,4.3784573962019655,1990,11,597,3,1998,0,5.991886019687474,0.06605440275952604,15.444511798961493,15.444511798961493
597,1991,24,4.3784573962019655,1991,12,597,3,1998,0,6.00905365867532,-0.23458347270970653,16.14387392349226,16.14387392349226
597,1992,24,4.3784573962019655,1992,13,597,3,1998,0,6.01197418061939,0.18677607693119982,17.565233473133166,17.565233473133166
597,1993,24,4.3784573962019655,1993,14,597,3,1998,0,5.96144501444656,0.21353616688025487,18.59199356308222,18.59199356308222
597,1994,24,4.3784573962019655,1994,15,597,3,1998,0,6.027017822671001,-0.1127666245365772,19.26569077166539,19.26569077166539
597,1995,24,4.3784573962019655,1995,16,597,3,1998,0,6.089422640972597,0.36911817319709733,20.747575569399064,20.747575569399064
597,1996,24,4.3784573962019655,1996,17,597,3,1998,0,6.071087722484578,0.015050843569974883,21.39350823977194,21.39350823977194
597,1997,24,4.3784573962019655,1997,18,597,3,1998,0,5.986747538407669,-0.05168395929275967,22.326773436909207,22.326773436909207
597,1998,24,4.3784573962019655,1998,19,597,3,1998,1,5.933673248055587,-0.3070444285108585,29.005086215746694,29.005086215746694
597,1999,24,4.3784573962019655,1999,20,597,3,1998,1,6.03030295055541,0.34718966521010824,30.755950011967485,36.786252962522894
597,2000,24,4.3784573962019655,2000,21,597,3,1998,1,6.050760416367158,0.0485237299026638,31.477741542471787,43.579262375206106
597,2001,24,4.3784573962019655,2001,22,597,3,1998,1,6.022619134287402,-0.06134784690534954,32.33972868358402,50.40758608644623
597,2002,24,4.3784573962019655,2002,23,597,3,1998,1,5.975365603556419,-0.22342533266964343,33.130397667088744,57.03186008131442
597,2003,24,4.3784573962019655,2003,24,597,3,1998,1,5.915827024930292,-0.11028021011252355,34.18400421101974,63.7631393356712
597,2004,24,4.3784573962019655,2004,25,597,3,1998,1,6.00323584871845,0.022285771583576565,35.40397901650399,71.4233941088147
597,2005,24,4.3784573962019655,2005,26,597,3,1998,1,5.967310308754716,0.0451725020582847,36.39094020701497,78.16211236829798
597,2006,24,4.3784573962019655,2006,27,597,3,1998,1,5.950476806902269,-0.24563135408377829,37.083302849020455,84.6871173042386
597,2007,24,4.3784573962019655,2007,28,597,3,1998,1,5.990090435700336,-0.44113307774763505,37.92741475415467,91.83822867545769
597,2008,24,4.3784573962019655,2008,29,597,3,1998,1,5.9951819717447945,0.38865364938796654,39.76229301733473,99.71411273478267
597,2009,24,4.3784573962019655,2009,30,597,3,1998,1,5.973825898115422,0.11362305873605621,40.46590635305344,106.17799123232308
598,1980,24,4.45900773463742,1980,1,598,3,1998,0,6.0817952075515755,-0.37124514376002293,5.087762590877397,5.087762590877397
598,1981,24,4.45900773463742,1981,2,598,3,1998,0,6.00101870454288,0.13338001130510163,6.5923877459425215,6.5923877459425215
598,1982,24,4.45900773463742,1982,3,598,3,1998,0,6.010967468408048,-0.4135369982145197,7.0454707364229,7.0454707364229
598,1983,24,4.45900773463742,1983,4,598,3,1998,0,5.962819065194691,0.2868205205302858,8.745828255167707,8.745828255167707
598,1984,24,4.45900773463742,1984,5,598,3,1998,0,5.977438878755803,0.033009184340253975,9.492016918977674,9.492016918977674
598,1985,24,4.45900773463742,1985,6,598,3,1998,0,5.980108923209451,-0.12909969489881523,10.329908039738605,10.329908039738605
598,1986,24,4.45900773463742,1986,7,598,3,1998,0,6.08515321018241,-0.09980620613794565,11.359201528499476,11.359201528499476
598,1987,24,4.45900773463742,1987,8,598,3,1998,0,5.965686166761856,-0.14908059182595038,12.309927142811471,12.309927142811471
598,1988,24,4.45900773463742,1988,9,598,3,1998,0,6.099767673982738,-0.19790683352692467,13.261100901110495,13.261100901110495
598,1989,24,4.45900773463742,1989,10,598,3,1998,0,5.951184540199324,-0.023569532745809918,14.43543820189161,14.43543820189161
598,1990,24,4.45900773463742,1990,11,598,3,1998,0,5.97201410809075,0.2575642536747393,15.71657198831216,15.71657198831216
598,1991,24,4.45900773463742,1991,12,598,3,1998,0,5.918542105457189,0.5643347715693451,17.023342506206767,17.023342506206767
598,1992,24,4.45900773463742,1992,13,598,3,1998,0,5.927267910875247,-0.08830481253773742,17.370702922099685,17.370702922099685
598,1993,24,4.45900773463742,1993,14,598,3,1998,0,6.020580328830597,0.16207938774768468,18.621087122385106,18.621087122385106
598,1994,24,4.45900773463742,1994,15,598,3,1998,0,6.034140811696792,0.08147958912813787,19.540487323765557,19.540487323765557
598,1995,24,4.45900773463742,1995,16,598,3,1998,0,6.060619304812178,0.09135483623447993,20.5503625708719,20.5503625708719
598,1996,24,4.45900773463742,1996,17,598,3,1998,0,6.038736702781461,0.09786430288689953,21.55687203752432,21.55687203752432
598,1997,24,4.45900773463742,1997,18,598,3,1998,0,6.0599307297055685,-0.023212010079832385,22.43579572455759,22.43579572455759
598,1998,24,4.45900773463742,1998,19,598,3,1998,1,5.973637699508193,-0.08337328769973222,29.34927214644588,29.34927214644588
598,1999,24,4.45900773463742,1999,20,598,3,1998,1,6.011832661805847,0.08276366714193416,30.5536040635852,36.565436725391045
598,2000,24,4.45900773463742,2000,21,598,3,1998,1,6.076026969160663,-0.0033264099866827912,31.5317082938114,43.68376223213272
598,2001,24,4.45900773463742,2001,22,598,3,1998,1,6.016884707880167,-0.0011408851151341389,32.474751557402456,50.525405681042955
598,2002,24,4.45900773463742,2002,23,598,3,1998,1,5.997356487498305,0.22894877223125623,33.68531299436698,57.6747389443602
598,2003,24,4.45900773463742,2003,24,598,3,1998,1,5.966413525290185,0.24391325058838836,34.669334510515995,64.50140213696692
598,2004,24,4.45900773463742,2004,25,598,3,1998,1,5.961083995153538,0.26434620001216425,35.684437929803124,71.45094190072436
598,2005,24,4.45900773463742,2005,26,598,3,1998,1,6.026245040323671,0.05072781005800531,36.5359805850191,78.7196958672848
598,2006,24,4.45900773463742,2006,27,598,3,1998,1,6.024389858703085,0.3416971482354282,37.82509474157593,86.02021361120062
598,2007,24,4.45900773463742,2007,28,598,3,1998,1,5.961067569763327,0.004420054777286026,38.42449535917803,92.07410348704798
598,2008,24,4.45900773463742,2008,29,598,3,1998,1,5.974579398566155,-0.13579696447130365,39.29779016873227,99.04358415439381
598,2009,24,4.45900773463742,2009,30,598,3,1998,1,6.0107105333994975,0.09311178301309218,40.56283005105001,106.68064591844447
599,1980,24,4.649688009759979,1980,1,599,3,1998,0,5.969526693599189,0.25036935982323705,5.900057369583216,5.900057369583216
599,1981,24,4.649688009759979,1981,2,599,3,1998,0,6.0057189407863705,-0.44413779927295544,6.205550210487023,6.205550210487023
599,1982,24,4.649688009759979,1982,3,599,3,1998,0,6.051099950581871,0.009002789572525878,7.658690799332505,7.658690799332505
599,1983,24,4.649688009759979,1983,4,599,3,1998,0,6.0426071912726345,0.24977034181268357,8.899458351572662,8.899458351572662
599,1984,24,4.649688009759979,1984,5,599,3,1998,0,6.075992044075095,-0.34850364307963305,9.301184366680346,9.301184366680346
599,1985,24,4.649688009759979,1985,6,599,3,1998,0,5.961802222744205,0.31474218173506613,10.964430191495046,10.964430191495046
599,1986,24,4.649688009759979,1986,7,599,3,1998,0,6.010236161522304,0.13031019615375192,11.779998205913731,11.779998205913731
599,1987,24,4.649688009759979,1987,8,599,3,1998,0,6.016811916420154,-0.23950068661735688,12.410187323142623,12.410187323142623
599,1988,24,4.649688009759979,1988,9,599,3,1998,0,6.011662755902692,0.07976974025095701,13.729457750010935,13.729457750010935
599,1989,24,4.649688009759979,1989,10,599,3,1998,0,5.966907109093639,0.5042108897286193,15.153898899488599,15.153898899488599
599,1990,24,4.649688009759979,1990,11,599,3,1998,0,5.989924770008948,0.0286849323755216,15.6783729421355,15.6783729421355
599,1991,24,4.649688009759979,1991,12,599,3,1998,0,5.941121717750995,0.29101732894919535,16.940705338709172,16.940705338709172
599,1992,24,4.649688009759979,1992,13,599,3,1998,0,6.013157701555808,0.008228689920123126,17.6579166996801,17.6579166996801
599,1993,24,4.649688009759979,1993,14,599,3,1998,0,5.960033807439567,-0.31797236261651707,18.33171564714346,18.33171564714346
599,1994,24,4.649688009759979,1994,15,599,3,1998,0,5.9885277670982555,-0.3362489910700677,19.31343901868991,19.31343901868991
599,1995,24,4.649688009759979,1995,16,599,3,1998,0,5.959613776247411,0.13393081236326287,20.78361882212324,20.78361882212324
599,1996,24,4.649688009759979,1996,17,599,3,1998,0,5.977771803866499,-0.2542238371949419,21.395464172565035,21.395464172565035
599,1997,24,4.649688009759979,1997,18,599,3,1998,0,5.97934416234584,-0.046059016886359765,22.603628992873617,22.603628992873617
599,1998,24,4.649688009759979,1998,19,599,3,1998,1,6.04342371584862,-0.5781876122382608,29.114924113370336,29.114924113370336
599,1999,24,4.649688009759979,1999,20,599,3,1998,1,6.068990191327126,-0.1572856068352216,30.56139259425188,36.63038278557901
599,2000,24,4.649688009759979,2000,21,599,3,1998,1,5.973060703416103,-0.44172143124590363,31.181027281930177,43.12714868876238
599,2001,24,4.649688009759979,2001,22,599,3,1998,1,5.924250224520398,-0.7836516841893407,31.790286550091036,49.56303722365222
599,2002,24,4.649688009759979,2002,23,599,3,1998,1,6.028214830951479,-0.07030659392690436,33.60759624678455,57.720455570590474
599,2003,24,4.649688009759979,2003,24,599,3,1998,1,6.0990423822383875,0.11755478877792025,34.86628518077629,65.36149709196822
599,2004,24,4.649688009759979,2004,25,599,3,1998,1,5.956181842974701,-0.0660889248913334,35.539780927843346,71.27687198569156
599,2005,24,4.649688009759979,2005,26,599,3,1998,1,5.98550487507669,0.10000100656751418,36.73519389140419,78.633728016941
599,2006,24,4.649688009759979,2006,27,599,3,1998,1,6.017369224166835,0.3644245446270847,38.031481778553896,86.17043557188858
599,2007,24,4.649688009759979,2007,28,599,3,1998,1,5.9878651580307825,-0.4574842069951349,38.18006896079562,92.07085538307267
599,2008,24,4.649688009759979,2008,29,599,3,1998,1,5.994843666380781,0.24327555958202213,39.88780723572278,99.8362438995306
599,2009,24,4.649688009759979,2009,30,599,3,1998,1,5.981312513245423,0.28505883767656715,40.91605936068196,106.71049700638163
600,1980,24,4.9298584966068315,1980,1,600,3,1998,0,5.988321335997476,-0.33095430975832524,5.5989041868485065,5.5989041868485065
600,1981,24,4.9298584966068315,1981,2,600,3,1998,0,6.001602755076688,-0.21779844625449243,6.712060050352339,6.712060050352339
600,1982,24,4.9298584966068315,1982,3,600,3,1998,0,6.032292463118506,-0.010352313515167239,7.919506183091665,7.919506183091665
600,1983,24,4.9298584966068315,1983,4,600,3,1998,0,5.965087197438126,-0.1773138836443251,8.752544612962506,8.752544612962506
600,1984,24,4.9298584966068315,1984,5,600,3,1998,0,6.001426210613167,0.6086377401814961,10.538496236788328,10.538496236788328
600,1985,24,4.9298584966068315,1985,6,600,3,1998,0,6.011552002750115,-0.33015375022015503,10.599704746386676,10.599704746386676
600,1986,24,4.9298584966068315,1986,7,600,3,1998,0,5.991248746690059,-0.2631700634524998,11.66668843315433,11.66668843315433
600,1987,24,4.9298584966068315,1987,8,600,3,1998,0,6.0154868726819055,-0.16301132927914777,12.766847167327684,12.766847167327684
600,1988,24,4.9298584966068315,1988,9,600,3,1998,0,6.002266440675751,0.2700035576638644,14.199862054270696,14.199862054270696
600,1989,24,4.9298584966068315,1989,10,600,3,1998,0,6.006753556888715,-0.31555083680890883,14.614307659797923,14.614307659797923
600,1990,24,4.9298584966068315,1990,11,600,3,1998,0,5.982171523748205,0.34330896063910826,16.27316745724594,16.27316745724594
600,1991,24,4.9298584966068315,1991,12,600,3,1998,0,5.973313000419348,0.15522960019959778,17.08508809680643,17.08508809680643
600,1992,24,4.9298584966068315,1992,13,600,3,1998,0,6.049706660500997,0.10745714718361547,18.03731564379045,18.03731564379045
600,1993,24,4.9298584966068315,1993,14,600,3,1998,0,6.017670872776935,0.12476852608968639,19.05462702269652,19.05462702269652
600,1994,24,4.9298584966068315,1994,15,600,3,1998,0,6.014790048236036,-0.2762827632126975,19.653575733394135,19.653575733394135
600,1995,24,4.9298584966068315,1995,16,600,3,1998,0,5.991204458359642,0.013360739500687453,20.94321923610752,20.94321923610752
600,1996,24,4.9298584966068315,1996,17,600,3,1998,0,6.003395612513018,0.15574169908548177,22.085600195692315,22.085600195692315
600,1997,24,4.9298584966068315,1997,18,600,3,1998,0,5.93846313652429,0.3064658803876032,23.236324376994435,23.236324376994435
600,1998,24,4.9298584966068315,1998,19,600,3,1998,1,6.04100841457204,-0.3774475877848963,29.593419323393977,29.593419323393977
600,1999,24,4.9298584966068315,1999,20,600,3,1998,1,6.06746618372727,0.6243514396981537,31.621676120032255,37.689142303759525
600,2000,24,4.9298584966068315,2000,21,600,3,1998,1,5.993621062661417,0.24282579348150005,32.16630535274975,44.15354747807258
600,2001,24,4.9298584966068315,2001,22,600,3,1998,1,6.001992915325261,0.5003232866798258,33.43217469861192,51.438153444587705
600,2002,24,4.9298584966068315,2002,23,600,3,1998,1,5.978621877044075,-0.09555659797155978,33.81292377567935,57.72741128385565
600,2003,24,4.9298584966068315,2003,24,600,3,1998,1,6.088394778509263,-0.21254773698063378,34.80570553813546,65.24767943068179
600,2004,24,4.9298584966068315,2004,25,600,3,1998,1,5.965449086513272,-0.1830041861242955,35.712303396995814,71.50499791607544
600,2005,24,4.9298584966068315,2005,26,600,3,1998,1,6.0193392574837565,-0.39544377271482084,36.55375398137577,78.68912878376206
600,2006,24,4.9298584966068315,2006,27,600,3,1998,1,6.002833692828612,-0.260622556934143,37.6720696325013,85.69473917513021
600,2007,24,4.9298584966068315,2007,28,600,3,1998,1,6.015871241400657,0.4331679438826764,39.37889768189017,93.52173885449609
600,2008,24,4.9298584966068315,2008,29,600,3,1998,1,6.047003803771737,0.16654751793065228,40.14340981830922,100.61344785602661
600,2009,24,4.9298584966068315,2009,30,600,3,1998,1,5.988108358227408,0.3020208126896857,41.219987667523924,107.08917960802542
601,1980,25,0.06649088087655297,1980,1,601,3,1998,0,5.966605562313134,0.14815422144069276,1.2146451023172458,1.2146451023172458
601,1981,25,0.06649088087655297,1981,2,601,3,1998,0,5.999614003468534,0.43109103175068236,2.4975819126272354,2.4975819126272354
601,1982,25,0.06649088087655297,1982,3,601,3,1998,0,6.003628231856174,0.14694889053280732,3.21343977140936,3.21343977140936
601,1983,25,0.06649088087655297,1983,4,601,3,1998,0,5.9659779475866355,-0.26931392034477664,3.7971769605317762,3.7971769605317762
601,1984,25,0.06649088087655297,1984,5,601,3,1998,0,6.004158859846689,0.1887746497514406,5.255265530627994,5.255265530627994
601,1985,25,0.06649088087655297,1985,6,601,3,1998,0,6.028007051288666,0.008320751732593092,6.074811632609146,6.074811632609146
